,title,algo,ovlp-P,ovlp-R,ovlp-F,sovl-P,sovl-R,sovl-F,dtct-P,dtct-R,dtct-F
686,07 SPUL,scluster+,0.8274371853511788,0.9082794134340524,0.8659756574204247,0.8274371853511788,0.9082794134340524,0.8659756574204247,0.6666666666666666,0.6666666666666666,0.6666666666666666
687,04 春がくるから,scluster+,0.9414779623245759,0.9412919561678899,0.9413849500580973,0.9414779623245759,0.9412919561678899,0.9413849500580973,1.0,1.0,1.0
688,09 慟哭,scluster+,0.9067230902777773,0.9500240813432635,0.9278686770496748,0.9067230902777773,0.9500240813432635,0.9278686770496748,0.6666666666666666,0.6666666666666666,0.6666666666666666
689,03 HORO,scluster+,0.8410021512898731,0.8429319637609524,0.8419659517291288,0.8410021512898732,0.8429319637609525,0.841965951729129,0.6666666666666666,0.6666666666666666,0.6666666666666666
690,01 世界の見方,scluster+,0.8427993293521759,0.9751951800704495,0.9041763762112499,0.8427993293521759,0.9751951800704495,0.9041763762112499,1.0,1.0,1.0
691,07 I think of you,scluster+,0.9914697893745771,0.6667318038326443,0.7973028657350646,0.9914697893745771,0.6667318038326443,0.7973028657350646,0.3333333333333333,0.3333333333333333,0.3333333333333333
692,13 はじまり,scluster+,0.9159911644935003,0.8441334841054414,0.8785955173222313,0.9159911644935003,0.8441334841054414,0.8785955173222313,0.0,0.0,0.0
693,15 Power of mind,scluster+,0.9550755373940116,0.9657891004697902,0.9604024416486411,0.6352896152126393,0.9743046676143331,0.7690952235509716,1.0,0.6666666666666666,0.8
694,10 青空散歩道,scluster+,0.6703408126431611,0.9783526464198731,0.7955750712147525,0.6703408126431611,0.9783526464198731,0.7955750712147525,0.0,0.0,0.0
695,02 Magic in your eyes,scluster+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,01 たなばた,scluster+,0.8818783372724089,0.8613079792545395,0.8714717886700546,0.8818783372724089,0.8613079792545395,0.8714717886700546,0.5,0.5,0.5
697,13 FOR YOU,scluster+,0.5880929201056281,0.8341692789968653,0.6898433319218388,0.23743247920586746,1.0,0.3837501975998589,1.0,0.5,0.6666666666666666
698,11 stay,scluster+,0.7648134610974318,0.904987300828543,0.8290168331191415,0.7648134610974318,0.904987300828543,0.8290168331191415,0.0,0.0,0.0
699,01 永遠のレプリカ,scluster+,0.605746994526053,0.5946105359813035,0.600127105349955,0.605746994526053,0.9953195713431812,0.753137754277899,1.0,0.5,0.6666666666666666
700,08 Woman Like You,sf+,0.8142249035271206,0.7448183183252841,0.7779766652820219,0.8142249035271206,0.9430006568752122,0.8738942070640412,0.5,0.3333333333333333,0.4
701,05 レプリカ,sf+,0.6263227666641923,0.2935481915807595,0.3997428418675499,0.6263227666641923,0.5871667615339912,0.6061130352287022,0.0,0.0,0.0
702,06 Angel Baby,sf+,0.7326601285460993,0.999474678760393,0.8455176162158705,0.5493988253546099,0.999299571680524,0.7090005541552706,1.0,0.6666666666666666,0.8
703,15 出会えたから,sf+,0.7607404979455019,0.33322454308094007,0.46344699386957733,0.7607404979455019,1.0,0.8641142733221193,0.0,0.0,0.0
704,11 遠い街へ,sf+,0.9369599640181387,0.9406308258891846,0.9387918065181654,0.9369599640181387,0.9406308258891846,0.9387918065181654,1.0,1.0,1.0
705,13 キャッチボール,sf+,0.7139926520623955,0.9284793216848966,0.8072313243341712,0.5630373547424624,1.0,0.7204400496688482,0.5,0.3333333333333333,0.4
706,05 恋のVer.2.4,sf+,0.9242239823506806,0.8866887951575719,0.9050673887163772,0.8149030213823011,0.8734121123278692,0.8431437413982956,1.0,0.75,0.8571428571428571
707,06 見上げた空は,sf+,0.821030461561961,0.7983817086939131,0.8095477048168898,0.5999331175424096,1.0,0.7499477458957057,1.0,0.5,0.6666666666666666
708,09 Non Stop Driving,sf+,0.7487945556640626,0.8113921957671957,0.7788376079228034,0.7487945556640626,0.8113921957671957,0.7788376079228034,1.0,1.0,1.0
709,07 月のように,sf+,0.9512596345890715,0.9121953800355965,0.9313180485457305,0.9512596345890715,0.9121953800355965,0.9313180485457305,0.75,0.75,0.75
710,07 PROLOGUE,sf+,0.9006192294034094,0.6682921768001658,0.7672540118023663,0.9006192294034094,1.0,0.9477113726625899,1.0,0.6666666666666666,0.8
711,05 Feel,sf+,0.9349699992232812,0.9948338231774616,0.9639734029818626,0.9349699992232812,0.9948338231774616,0.9639734029818626,1.0,1.0,1.0
712,12 誓い,sf+,0.9642118428352926,0.9550421198739107,0.9596050760151253,0.8579762288567657,0.9687971171045325,0.9100252079967265,1.0,0.6666666666666666,0.8
713,07 First Love,sf+,1.0,0.3084035840434688,0.47141965644940137,1.0,0.7448832878522063,0.853791532119137,1.0,0.3333333333333333,0.5
714,15 Moving Round and Round,sf+,0.9357089764676113,0.4806626636324033,0.6350880747399218,0.9357089764676113,0.721074724817707,0.8144890515187979,1.0,0.5,0.6666666666666666
715,04 ときめきの瞬間,sf+,0.6089333635035569,0.4782803232442283,0.5357564009369195,0.6089333635035569,0.7174204848663426,0.6587401535916242,0.0,0.0,0.0
716,01 How Deep Is Your Love-,sf+,0.9609803860780423,0.5571847094410934,0.7053825420909037,0.9609803860780423,0.9652852061706654,0.9631279859164301,1.0,0.6666666666666666,0.8
717,13 愛してる,sf+,0.7543255486905202,0.978956046563215,0.8520849225997784,0.7543255486905202,0.978956046563215,0.8520849225997784,0.3333333333333333,0.3333333333333333,0.3333333333333333
718,02 ミセスマリル,sf+,0.7963446255387933,0.29104016097619534,0.42628565505710925,0.6840504613415948,1.0,0.8123871309612036,1.0,0.25,0.4
719,04 Life,sf+,0.9184089892665472,0.6323249982484264,0.748978183498672,0.9184089892665472,0.6323249982484264,0.748978183498672,0.5,0.5,0.5
720,10 Don't Say Good bye,sf+,0.7527121025219294,0.10484557255161936,0.18405416603303426,0.7527121025219294,0.31476860359731046,0.443905236063644,0.0,0.0,0.0
721,15 Together,sf+,0.7964816050279121,1.0,0.8867127865921421,0.7964816050279121,1.0,0.8867127865921421,0.5,0.5,0.5
722,06 1999,sf+,0.9636910703316955,0.903420615013853,0.9325830760694878,0.9636910703316955,0.903420615013853,0.9325830760694878,1.0,1.0,1.0
723,06 Weekend,sf+,0.7075487099328669,0.9653096497858402,0.816570743630162,0.7075487099328669,0.9653096497858402,0.816570743630162,0.3333333333333333,0.3333333333333333,0.3333333333333333
724,11 天使のうたたね,sf+,0.7805481777213537,0.9909748701385729,0.8732639747348957,0.7805481777213537,0.9909748701385729,0.8732639747348957,0.5,0.5,0.5
725,01 Change Of Heart,sf+,0.7863934111913637,0.995747963197928,0.8787738713876259,0.4889668763591176,0.9939582759039614,0.6554783599945747,1.0,0.6666666666666666,0.8
726,09 Miss Maria,sf+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,16 Game of Love,sf+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,16 So Long,sf+,0.6980838918329177,1.0,0.8222018890708674,0.46538926122194524,1.0,0.6351749306991246,1.0,0.6666666666666666,0.8
729,02 True Heart,sf+,1.0,0.9694359286414291,0.9844807993425535,1.0,0.9694359286414291,0.9844807993425535,1.0,1.0,1.0
730,08 人生こんなもの,sf+,0.8333064928952286,0.9600784818982505,0.8922118160903367,0.8333064928952286,0.9600784818982505,0.8922118160903367,1.0,1.0,1.0
731,16 小動物,sf+,0.8323115596064815,0.9465911837146047,0.8857806166023121,0.8323115596064815,0.9465911837146047,0.8857806166023121,1.0,1.0,1.0
732,11 言えない,sf+,0.9640617754703238,0.9601405436971169,0.9620971641466329,0.9640617754703238,0.9601405436971169,0.9620971641466329,1.0,1.0,1.0
733,02 Once in a life time,sf+,0.7755514283775885,0.9693771551530836,0.8616992631232947,0.7755514283775885,0.9693771551530836,0.8616992631232947,0.3333333333333333,0.3333333333333333,0.3333333333333333
734,09 Once and For All,sf+,0.9478272370547869,0.8946282927286247,0.9204597334164086,0.9478272370547869,0.8946282927286247,0.9204597334164086,1.0,1.0,1.0
735,10 Getting Over,sf+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,14 Be with me Now,sf+,0.7791639950053995,0.9749379267535692,0.8661258738373063,0.7791639950053995,0.9749379267535692,0.8661258738373063,0.6666666666666666,0.6666666666666666,0.6666666666666666
737,14 雲,sf+,0.8164969819682152,0.7912490166134484,0.8036747528778045,0.8164969819682152,0.7912490166134484,0.8036747528778045,0.3333333333333333,0.3333333333333333,0.3333333333333333
738,08 I've got a mail,sf+,0.9635073080102439,0.7435677483083104,0.8393690211147767,0.9635073080102439,0.7435677483083104,0.8393690211147767,1.0,1.0,1.0
739,04 Spice of Life,sf+,0.7626271622224422,1.0,0.8653300919984338,0.7626271622224422,1.0,0.8653300919984338,1.0,1.0,1.0
740,07 Don't Lie To Me,sf+,0.9085890147788099,0.8202390598382415,0.8621565211758908,0.9085890147788099,0.8202390598382415,0.8621565211758908,1.0,1.0,1.0
741,08 31 BLUES,sf+,0.9676068259651306,0.6911178951565301,0.8063187150763679,0.9676068259651306,0.999536435072644,0.9833124984165256,1.0,0.6666666666666666,0.8
742,08 promise,sf+,0.9398112932375547,0.9472311750672097,0.943506646604065,0.9398112932375547,0.9472311750672097,0.943506646604065,1.0,1.0,1.0
743,05 Feeling In My Heart,sf+,0.924952050818652,0.9541020321356957,0.9393009379768829,0.924952050818652,0.9541020321356957,0.9393009379768829,0.3333333333333333,0.3333333333333333,0.3333333333333333
744,10 シルバーシューズ,sf+,0.8906252685815457,0.9242071295906102,0.9071054978362083,0.8906252685815457,0.9242071295906102,0.9071054978362083,1.0,1.0,1.0
745,12 Fly away,sf+,0.9692968445774922,0.9580845931034585,0.9636581060476315,0.9692968445774922,0.9580845931034585,0.9636581060476315,1.0,1.0,1.0
746,02 I'll be there for you,sf+,0.9641732742537317,1.0,0.9817598955164074,0.9641732742537317,1.0,0.9817598955164074,1.0,1.0,1.0
747,03 COOL Motion,sf+,0.9535107841742537,0.9877405699200964,0.9703238927806156,0.9535107841742537,0.9877405699200964,0.9703238927806156,1.0,1.0,1.0
748,16 what could I do for you,sf+,0.9782142993581908,0.9774898455454013,0.9778519382716523,0.9782142993581908,0.9774898455454013,0.9778519382716523,1.0,1.0,1.0
749,06 遥かな想い,sf+,0.9830492858720772,0.8927621381744248,0.9357328472739276,0.9830492858720772,0.8927621381744248,0.9357328472739276,1.0,1.0,1.0
750,09 Stay with me,sf+,0.9983072219619914,0.5127466103868034,0.6775121219738528,0.9983072219619914,0.6691616635321517,0.8012490393981551,0.5,0.3333333333333333,0.4
751,03 淫らな神の申し子,sf+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,03 Doing That Thing,sf+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,10 きみの色,sf+,0.961513564881101,0.8836348310225177,0.9209306723684791,0.961513564881101,0.8836348310225177,0.9209306723684791,1.0,1.0,1.0
754,08 it's all right,sf+,0.6639819347579877,0.7623383865846896,0.7097689197729297,0.6639819347579877,0.9882552644064402,0.7942971418718827,0.3333333333333333,0.25,0.28571428571428575
755,14 線路はつづくよ,sf+,0.9988282654115743,0.8900844560935611,0.9413261959941955,0.9988282654115743,0.8900844560935611,0.9413261959941955,1.0,1.0,1.0
756,07 SPUL,sf+,0.9051509338017752,0.6597879175198762,0.76323448567959,0.9051509338017752,0.6597879175198762,0.76323448567959,0.3333333333333333,0.3333333333333333,0.3333333333333333
