,title,algo,ovlp-P,ovlp-R,ovlp-F,sovl-P,sovl-R,sovl-F,dtct-P,dtct-R,dtct-F
396,07 Don't Lie To Me,scluster,0.723623670212766,0.9667253199072094,0.8276933676627496,0.4678661070478725,1.0,0.6374779072851958,1.0,0.6666666666666666,0.8
397,08 31 BLUES,scluster,0.7597563217622384,0.5528163126324404,0.6399732514452142,0.7597563217622384,0.5528163126324404,0.6399732514452142,0.5,1.0,0.6666666666666666
398,09 Once and For All,scluster,0.7318053713527848,0.5907568978655029,0.6537598736688739,0.7318053713527848,0.5907568978655029,0.6537598736688739,0.3,1.0,0.4615384615384615
399,10 No Regrets,scluster,0.6670341664309952,0.6929067173428077,0.6797243323321881,0.6670341664309952,0.6929067173428077,0.6797243323321881,0.6666666666666666,0.6666666666666666,0.6666666666666666
400,01 永遠のレプリカ,sf,0.3733261205444589,0.273569428813029,0.3157561175363478,0.3733261205444589,0.45804810720172595,0.41137027629044753,0.0,0.0,0.0
401,02 Magic in your eyes,sf,0.5300480769230764,0.4999999999999995,0.5145857642940485,0.5300480769230764,1.0,0.6928515318146107,1.0,0.5,0.6666666666666666
402,03 HORO,sf,0.757999782030103,0.9942012859114007,0.8601802290877824,0.5472210272118209,0.9919856360137391,0.7053443981086264,0.5,0.3333333333333333,0.4
403,04 Spice of Life,sf,0.18415988563888272,1.0,0.3110388856645385,0.09207994281944139,1.0,0.16863223873834185,0.0,0.0,0.0
404,05 恋のVer.2.4,sf,0.8361550879520934,0.9624482224995482,0.894867671439308,0.7450365192076162,0.9580482777609994,0.8382212739687324,1.0,0.75,0.8571428571428571
405,06 Funky Life,sf,0.7396363707794541,0.9338538123582768,0.8254751077370215,0.7396363707794541,0.9338538123582768,0.8254751077370215,0.6666666666666666,0.6666666666666666,0.6666666666666666
406,07 PROLOGUE,sf,0.900619229403409,0.6682921768001658,0.7672540118023661,0.900619229403409,1.0,0.9477113726625895,1.0,0.6666666666666666,0.8
407,08 人生こんなもの,sf,0.9164438763786766,0.7893439869219926,0.8481587643275226,0.9164438763786766,0.7893439869219926,0.8481587643275226,1.0,1.0,1.0
408,09 慟哭,sf,0.990199230272861,0.7105211698778572,0.8273641163394965,0.990199230272861,0.7105211698778572,0.8273641163394965,0.6666666666666666,0.6666666666666666,0.6666666666666666
409,10 Getting Over,sf,0.35610270472164773,1.0,0.5251854501606367,0.35610270472164773,1.0,0.5251854501606367,0.0,0.0,0.0
410,11 言えない,sf,0.9603101168766578,0.95539046773765,0.9578439753106867,0.9603101168766578,0.95539046773765,0.9578439753106867,1.0,1.0,1.0
411,12 KAGE-ROU,sf,0.9877199074074071,0.7733731850843664,0.8675022280418945,0.9877199074074071,0.7733731850843664,0.8675022280418945,1.0,1.0,1.0
412,13 キャッチボール,sf,0.9787647569444442,0.47969479223834605,0.6438414517505915,0.9787647569444442,0.6551629065036219,0.7849189132275377,0.5,0.3333333333333333,0.4
413,14 枯れ葉色のTwilight,sf,0.9512100010702055,0.7221385624380011,0.820995024861261,0.9512100010702055,0.7221385624380011,0.820995024861261,0.6666666666666666,0.6666666666666666,0.6666666666666666
414,15 old fashioned,sf,0.597212752915449,0.9742453937797902,0.7404992297860564,0.597212752915449,0.9742453937797902,0.7404992297860564,0.5,0.5,0.5
415,16 Game of Love,sf,0.3295424517463233,0.3333333333333329,0.3314270528142489,0.3295424517463233,1.0,0.49572309829366773,0.0,0.0,0.0
416,01 あなたと逢えて,sf,0.9707725810494653,0.5365608735007923,0.6911258852327856,0.9707725810494653,0.7250124221228456,0.8300842135064016,1.0,0.6666666666666666,0.8
417,02 True Heart,sf,1.0,0.9685328676925317,0.9840149317169626,1.0,0.9685328676925317,0.9840149317169626,1.0,1.0,1.0
418,03 COOL Motion,sf,0.8254784299616228,0.9861686447492609,0.898697054088104,0.8254784299616228,0.9861686447492609,0.898697054088104,1.0,1.0,1.0
419,04 ときめきの瞬間,sf,0.9940176504629623,0.14281842755053972,0.24975287210213998,0.9940176504629623,0.4284552826516193,0.5988052264126997,0.0,0.0,0.0
420,05 Feeling In My Heart,sf,0.8299140222293815,0.9541020321356957,0.8876855711803197,0.8299140222293815,0.9541020321356957,0.8876855711803197,0.75,1.0,0.8571428571428571
421,06 恋におちる時間に関する考察,sf,0.9444430881076388,0.5026917059936568,0.6561430339591631,0.9444430881076388,0.6498647202055464,0.7699394558601649,0.5,0.3333333333333333,0.4
422,07 SHAKE,sf,0.9519411180840165,0.4562929966120687,0.6168918375657165,0.9519411180840165,0.4562929966120687,0.6168918375657165,1.0,1.0,1.0
423,08 it's all right,sf,0.7676605818336578,0.5400891630722869,0.6340741610252719,0.7676605818336578,0.9947961522647423,0.8665923858200081,0.5,0.25,0.3333333333333333
424,09 tell me,sf,0.8937863436612214,0.7836617447522527,0.8351091999177758,0.8937863436612214,0.9795246426093455,0.934693444132103,0.6666666666666666,0.5,0.5714285714285715
425,10 青空散歩道,sf,0.8219927278903165,0.9931958797505016,0.8995206196083435,0.8219927278903165,0.9931958797505016,0.8995206196083435,1.0,1.0,1.0
426,11 stay,sf,0.9458975694444444,0.48635293765834914,0.6424016739275351,0.9458975694444444,0.7295294064875237,0.8237423681816344,0.5,0.3333333333333333,0.4
427,12 Fly away,sf,0.9672879392001295,0.9580845931034583,0.9626642699983342,0.9672879392001295,0.9580845931034583,0.9626642699983342,1.0,1.0,1.0
428,13 One Two STEP,sf,0.09991440716911719,0.05228706887766352,0.06864889389005434,0.09991440716911719,0.05228706887766352,0.06864889389005434,0.0,0.0,0.0
429,14 少年の思い,sf,1.0,0.15530299439794498,0.2688524052149228,1.0,0.46595226719450333,0.6356990982881444,1.0,0.3333333333333333,0.5
430,15 Moving Round and Round,sf,0.6837289335425764,0.8140706349714093,0.743228478333124,0.6837289335425764,0.8140706349714093,0.743228478333124,0.5,0.5,0.5
431,16 what could I do for you,sf,0.9743649961890244,0.9760239393175903,0.9751937622293337,0.9743649961890244,0.9760239393175903,0.9751937622293337,1.0,1.0,1.0
432,01 DREAM MAGIC,sf,0.6726878004807693,1.0,0.8043196109727389,0.6726878004807693,1.0,0.8043196109727389,0.6666666666666666,0.6666666666666666,0.6666666666666666
433,02 一夜の夢,sf,0.7433995863970584,0.7964881183182851,0.7690287232177607,0.7433995863970584,0.7964881183182851,0.7690287232177607,1.0,1.0,1.0
434,03 淫らな神の申し子,sf,0.35828710457616697,0.6665354330708662,0.46605347099544936,0.1791435522880835,1.0,0.303853677426234,0.0,0.0,0.0
435,04 over and over,sf,0.66170606737013,0.9988083033973404,0.7960394997270843,0.66170606737013,0.9988083033973404,0.7960394997270843,0.6666666666666666,0.6666666666666666,0.6666666666666666
436,05 レプリカ,sf,0.4178908296687874,0.7769238024028183,0.5434639376865034,0.29297796009543403,0.7262842487162678,0.4175280429290338,0.0,0.0,0.0
437,06 1999,sf,0.964182470823096,0.9038812826985771,0.9330586141293087,0.964182470823096,0.9038812826985771,0.9330586141293087,1.0,1.0,1.0
438,07 SPUL,sf,0.7712124546248532,0.7617181667255303,0.7664359089849065,0.7712124546248532,0.7617181667255303,0.7664359089849065,0.3333333333333333,0.3333333333333333,0.3333333333333333
439,08 promise,sf,0.944162803342491,0.9509203956977349,0.9475295512220586,0.944162803342491,0.9509203956977349,0.9475295512220586,1.0,1.0,1.0
440,09 Non Stop Driving,sf,0.8812369791666667,0.3197231670445959,0.46921103716028884,0.8812369791666667,0.6394463340891919,0.7411191414805085,1.0,0.5,0.6666666666666666
441,10 Fly to the moon,sf,0.8178343864506228,0.8019915023832664,0.809835467887738,0.8178343864506228,0.8019915023832664,0.809835467887738,0.6666666666666666,0.6666666666666666,0.6666666666666666
442,11 センチメートルの孤独,sf,0.9143248776355423,0.9975308927231618,0.9541172776392597,0.9143248776355423,0.9975308927231618,0.9541172776392597,1.0,1.0,1.0
443,12 REALな５分,sf,0.9816665227900552,0.9268245843397074,0.9534575912312462,0.9816665227900552,0.9268245843397074,0.9534575912312462,1.0,1.0,1.0
444,13 はじまり,sf,0.35898343762168244,0.45246355746274874,0.40033896050009443,0.35898343762168244,0.678695336194123,0.469587296247456,0.0,0.0,0.0
445,14 線路はつづくよ,sf,0.9981079979766188,0.88880317841948,0.9402896883592351,0.9981079979766188,0.88880317841948,0.9402896883592351,1.0,1.0,1.0
446,15 出会えたから,sf,0.7581172548491381,0.33322454308094007,0.46295904056460613,0.7581172548491381,1.0,0.8624194464369683,0.0,0.0,0.0
447,16 小動物,sf,0.8323115596064815,0.9465911837146047,0.8857806166023121,0.8323115596064815,0.9465911837146047,0.8857806166023121,1.0,1.0,1.0
448,01 世界の見方,sf,0.8707719206400343,0.7333680408055863,0.796185261606236,0.8707719206400343,0.9821084612557534,0.923095175965439,0.5,0.3333333333333333,0.4
449,02 ミセスマリル,sf,0.8032342069892482,0.29419076540611727,0.430651920811968,0.6825793850806461,1.0,0.8113488030734788,1.0,0.25,0.4
450,03 戻らない夏,sf,0.9190920846635562,0.9808315801866269,0.9489586959891485,0.9190920846635562,0.9808315801866269,0.9489586959891485,1.0,1.0,1.0
