,title,algo,ovlp-P,ovlp-R,ovlp-F,sovl-P,sovl-R,sovl-F,dtct-P,dtct-R,dtct-F
892,03 Sweet Dreams,seqRecur+,1.0,0.7857544517338332,0.880025191560827,1.0,0.7857544517338332,0.880025191560827,1.0,1.0,1.0
893,04 Life,seqRecur+,0.9579594975647272,0.9911152367060073,0.9742553607508312,0.9579594975647272,0.9911152367060073,0.9742553607508312,1.0,1.0,1.0
894,05 Feel,seqRecur+,0.8969563623028969,0.9286256643887623,0.9125163215817944,0.8969563623028969,0.9286256643887623,0.9125163215817944,1.0,1.0,1.0
895,06 Weekend,seqRecur+,0.9029819403611928,0.9555555555555556,0.9285251565536602,0.9029819403611928,0.9555555555555556,0.9285251565536602,1.0,1.0,1.0
896,07 Don't Lie To Me,seqRecur+,0.912184552638287,0.876117027787979,0.893787074617546,0.912184552638287,0.876117027787979,0.893787074617546,0.6666666666666666,0.6666666666666666,0.6666666666666666
897,08 31 BLUES,seqRecur+,0.9404054884292441,0.8795249952116457,0.9089469517022962,0.9404054884292441,0.8795249952116457,0.9089469517022962,1.0,1.0,1.0
898,09 Once and For All,seqRecur+,1.0,0.9615455551457023,0.9803958441069999,1.0,0.9615455551457023,0.9803958441069999,1.0,1.0,1.0
899,10 No Regrets,seqRecur+,0.7348418277680143,0.6771255060728749,0.7048040455120104,0.7348418277680143,0.6771255060728749,0.7048040455120104,0.0,0.0,0.0
900,01 永遠のレプリカ,scluster+,0.605746994526053,0.5946105359813035,0.600127105349955,0.605746994526053,0.9953195713431812,0.753137754277899,1.0,0.5,0.6666666666666666
901,02 Magic in your eyes,scluster+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,03 HORO,scluster+,0.8410021512898731,0.8429319637609524,0.8419659517291288,0.8410021512898732,0.8429319637609525,0.841965951729129,0.6666666666666666,0.6666666666666666,0.6666666666666666
903,04 Spice of Life,scluster+,1.0,0.8755576271410191,0.9336504669021165,1.0,0.8755576271410191,0.9336504669021165,1.0,1.0,1.0
904,05 恋のVer.2.4,scluster+,0.9757767069138535,0.9986399083918331,0.9870759328597601,0.8732967447380611,0.9984805463505763,0.9317025214095805,1.0,0.75,0.8571428571428571
905,06 Funky Life,scluster+,0.5751773789649417,0.75,0.6510570449982285,0.5751773789649417,1.0,0.7303017255655285,1.0,0.6666666666666666,0.8
906,07 PROLOGUE,scluster+,0.9317982487037872,0.995836115451922,0.962753482329109,0.9317982487037872,0.995836115451922,0.962753482329109,0.6666666666666666,0.6666666666666666,0.6666666666666666
907,08 人生こんなもの,scluster+,0.9934574087175593,0.9115473085735858,0.9507414011936834,0.9934574087175593,0.9115473085735858,0.9507414011936834,1.0,1.0,1.0
908,09 慟哭,scluster+,0.9067230902777773,0.9500240813432635,0.9278686770496748,0.9067230902777773,0.9500240813432635,0.9278686770496748,0.6666666666666666,0.6666666666666666,0.6666666666666666
909,10 Getting Over,scluster+,0.6443770559210531,0.4989031651519905,0.5623848761218012,0.6443770559210531,1.0,0.7837339417997691,1.0,0.5,0.6666666666666666
910,11 言えない,scluster+,0.9745822482638893,0.9073505827682438,0.939765496766262,0.9745822482638893,0.9073505827682438,0.939765496766262,1.0,1.0,1.0
911,12 KAGE-ROU,scluster+,0.8881323736188764,0.9673749188281118,0.9260615534473573,0.8881323736188764,0.9673749188281118,0.9260615534473573,1.0,1.0,1.0
