,title,algo,ovlp-P,ovlp-R,ovlp-F,sovl-P,sovl-R,sovl-F,dtct-P,dtct-R,dtct-F
98,五月天 - 我不愿让你一个人,seqRecur,0.7339529480104563,0.8916725476358507,0.8051617014497374,0.7339529480104563,0.8916725476358507,0.8051617014497374,0.42857142857142855,1.0,0.6
99,五月天 - 拥抱,seqRecur,0.8715684188125129,0.8410514426532496,0.8560380414903065,0.8715684188125129,0.8410514426532496,0.8560380414903065,0.2,0.3333333333333333,0.25
100,五月天 - 知足,seqRecur,0.9888517279821626,0.9211995326496173,0.9538275421735332,0.9888517279821626,0.9211995326496173,0.9538275421735332,0.6666666666666666,1.0,0.8
101,五月天 - 突然好想你,seqRecur,0.8040315247044558,0.9778801843317969,0.8824752557597936,0.8040315247044558,0.9778801843317969,0.8824752557597936,1.0,1.0,1.0
102,伍家辉 - 你爱我吗#,seqRecur,0.8521193092621664,0.9141124957898282,0.8820279493012674,0.8521193092621664,0.9141124957898282,0.8820279493012674,0.5,1.0,0.6666666666666666
103,伍家辉 - 缠,seqRecur,0.7045437916148386,0.8990662931839403,0.7900069737867661,0.7045437916148386,0.8990662931839403,0.7900069737867661,0.125,0.3333333333333333,0.18181818181818182
104,倪安东 - 散场的拥抱,seqRecur,0.9916686132523553,0.7669517042032999,0.8649529695405617,0.9916686132523553,0.7669517042032999,0.8649529695405617,0.16666666666666666,0.5,0.25
105,刘思涵 - 走在冷风中 (Live),seqRecur,0.8947138010287841,0.8686643289767296,0.8814966573215441,0.8947138010287841,0.8686643289767296,0.8814966573215441,0.3333333333333333,0.6666666666666666,0.4444444444444444
106,孙燕姿 - 当冬夜渐暖,seqRecur,0.9759346009001562,0.8624888383797388,0.9157114539343274,0.9759346009001562,0.8624888383797388,0.9157114539343274,0.3333333333333333,0.6666666666666666,0.4444444444444444
107,孙燕姿 - 遇见,seqRecur,0.8135353249327487,0.9260273972602744,0.8661441061199885,0.8135353249327487,0.9260273972602744,0.8661441061199885,0.42857142857142855,1.0,0.6
108,岑宁儿 - 如果我是一首歌,seqRecur,0.9836539670564567,0.8989887382210987,0.9394175923146203,0.9836539670564567,0.8989887382210987,0.9394175923146203,0.6666666666666666,1.0,0.8
109,岑宁儿 - 追光者,seqRecur,0.9333503901752589,0.9030820646119567,0.9179667840966279,0.9333503901752589,0.9030820646119567,0.9179667840966279,0.75,1.0,0.8571428571428571
110,张国荣 - 怪你过份美丽,seqRecur,0.8874589266155528,0.9731271580843714,0.9283208020050122,0.8874589266155528,0.9731271580843714,0.9283208020050122,0.5,0.6666666666666666,0.5714285714285715
111,张国荣 - 春光乍泄,seqRecur,0.8957823960880197,0.9345307684132215,0.9147464239271782,0.8957823960880197,0.9345307684132215,0.9147464239271782,0.0,0.0,0.0
112,张国荣 - 春夏秋冬,seqRecur,0.9956896551724137,0.9251973141712806,0.9591500274775601,0.9956896551724137,0.9251973141712806,0.9591500274775601,0.6666666666666666,1.0,0.8
113,张惠妹 - 人质,seqRecur,0.9786252498846686,0.7936151639855343,0.8764632970665196,0.9786252498846686,0.7936151639855343,0.8764632970665196,0.0,0.0,0.0
114,张芸京 - 偏爱,seqRecur,0.9853334563232173,0.9084105791308784,0.9453097345132743,0.9853334563232173,0.9084105791308784,0.9453097345132743,1.0,1.0,1.0
115,张震岳 - 小宇,seqRecur,0.9570953436807096,0.9728420103673654,0.9649044372415334,0.9570953436807096,0.9728420103673654,0.9649044372415334,0.6666666666666666,1.0,0.8
116,张震岳 - 爱我别走,seqRecur,0.8358441191031897,0.9393529926079008,0.8845808383233533,0.8358441191031897,0.9393529926079008,0.8845808383233533,0.6,1.0,0.7499999999999999
117,张震岳 - 秘密,seqRecur,0.9704038720939462,0.9065302794455566,0.9373802406683532,0.9704038720939462,0.9065302794455566,0.9373802406683532,0.25,1.0,0.4
118,张震岳、蔡健雅 - 思念是一种病,seqRecur,0.9819592628516003,0.8645602049530314,0.9195277020890099,0.9819592628516003,0.8645602049530314,0.9195277020890099,0.6,0.75,0.6666666666666665
119,徐佳莹 - 不难,seqRecur,0.7604732350659427,0.7884576714256989,0.7742126567282062,0.7604732350659427,0.7884576714256989,0.7742126567282062,0.375,1.0,0.5454545454545454
120,朴树 - 白桦林,seqRecur,0.9729486023444547,0.8963655244029074,0.9330883147767809,0.9729486023444547,0.8963655244029074,0.9330883147767809,1.0,1.0,1.0
121,李荣浩 - 不将就,seqRecur,0.9661056568489947,0.9916026871401149,0.9786881363959269,0.9661056568489947,0.9916026871401149,0.9786881363959269,1.0,1.0,1.0
122,李荣浩 - 不搭,seqRecur,0.9142707331993358,0.9336903168228468,0.9238784881667255,0.9142707331993358,0.9336903168228468,0.9238784881667255,0.5,1.0,0.6666666666666666
123,李荣浩 - 不说,seqRecur,0.6065470071953823,0.9181328545780969,0.7305018569660033,0.6065470071953823,0.9181328545780969,0.7305018569660033,0.3,1.0,0.4615384615384615
124,李荣浩 - 作曲家,seqRecur,0.8750774679061532,0.9946663983093489,0.9310474755086661,0.8750774679061532,0.9946663983093489,0.9310474755086661,1.0,1.0,1.0
125,李荣浩 - 喜剧之王,seqRecur,0.9561533288500339,0.8941013708967426,0.9240868321851035,0.9561533288500339,0.8941013708967426,0.9240868321851035,0.6666666666666666,0.6666666666666666,0.6666666666666666
126,李荣浩 - 在一起嘛好不好,seqRecur,0.9952089224002514,0.8238621586475943,0.9014655663062038,0.9952089224002514,0.8238621586475943,0.9014655663062038,0.3333333333333333,1.0,0.5
127,李荣浩 - 年少有为,seqRecur,0.9261930722133691,0.9243324684021094,0.9252618349392544,0.9261930722133691,0.9243324684021094,0.9252618349392544,0.6666666666666666,1.0,0.8
128,李荣浩 - 我爱你,seqRecur,0.7937389158763204,0.7865220048899756,0.790113980888053,0.7937389158763204,0.7865220048899756,0.790113980888053,0.0,0.0,0.0
129,李荣浩 - 我看着你的时候,seqRecur,0.9426591532135242,0.8538419092288592,0.8960550126673905,0.9426591532135242,0.8538419092288592,0.8960550126673905,0.0,0.0,0.0
130,李荣浩 - 戒烟,seqRecur,0.9107548598838673,0.7770597738287561,0.8386121927122682,0.9107548598838673,0.7770597738287561,0.8386121927122682,0.16666666666666666,0.3333333333333333,0.2222222222222222
131,李荣浩 - 李白,seqRecur,0.8586096256684494,0.8918018218173738,0.8748910200523103,0.8586096256684494,0.8918018218173738,0.8748910200523103,0.5,0.6666666666666666,0.5714285714285715
132,李荣浩 - 模特,seqRecur,0.8688724246422407,0.9660347551342813,0.9148811114079615,0.8688724246422407,0.9660347551342813,0.9148811114079615,1.0,1.0,1.0
133,李荣浩 - 爸爸妈妈,seqRecur,0.8720825852782764,0.917374881964117,0.8941555453290382,0.8720825852782764,0.917374881964117,0.8941555453290382,0.0,0.0,0.0
134,李荣浩 - 等着等着就老了,seqRecur,0.8605375475833431,0.9065500060760723,0.8829447271866494,0.8605375475833431,0.9065500060760723,0.8829447271866494,0.0,0.0,0.0
135,李荣浩 - 老街,seqRecur,0.830044612216884,0.7933579335793354,0.8112867385015301,0.830044612216884,0.7933579335793354,0.8112867385015301,0.0,0.0,0.0
136,李荣浩 - 耳朵,seqRecur,0.8386278290875875,0.8887813273098849,0.8629765013054829,0.8386278290875875,0.8887813273098849,0.8629765013054829,0.75,1.0,0.8571428571428571
137,李荣浩 - 麻雀,seqRecur,0.9715514389679127,0.7498085269338781,0.8463976945244958,0.9715514389679127,0.7498085269338781,0.8463976945244958,1.0,1.0,1.0
138,杨丞琳 - 带我走,seqRecur,0.8378262729995719,0.8599033816425125,0.8487212830515822,0.8378262729995719,0.8599033816425125,0.8487212830515822,0.5,1.0,0.6666666666666666
139,杨丞琳 - 雨爱,seqRecur,0.8816148856264938,0.8554745734636412,0.8683480453972261,0.8816148856264938,0.8554745734636412,0.8683480453972261,0.0,0.0,0.0
140,林俊杰 - Love U U,seqRecur,0.764441591784339,0.8926697646529757,0.8235944955397275,0.764441591784339,0.8926697646529757,0.8235944955397275,0.25,0.5,0.3333333333333333
141,林俊杰 - 一千年以后,seqRecur,0.8893394154417974,0.8919766161145469,0.8906560636182901,0.8893394154417974,0.8919766161145469,0.8906560636182901,0.16666666666666666,0.5,0.25
142,林俊杰 - 一眼万年,seqRecur,0.9606960696069606,0.930904157379591,0.9455655084161826,0.9606960696069606,0.930904157379591,0.9455655084161826,0.5,0.5,0.5
143,林俊杰 - 不潮不用花钱,seqRecur,0.7371236133122029,0.934807185027007,0.8242786730907683,0.7371236133122029,0.934807185027007,0.8242786730907683,0.4,0.6666666666666666,0.5
144,林俊杰 - 伟大的渺小,seqRecur,1.0,0.7511180244993193,0.8578725294248277,1.0,0.7511180244993193,0.8578725294248277,0.3333333333333333,1.0,0.5
145,林俊杰 - 修炼爱情,seqRecur,0.9047709320695103,0.924278613388419,0.9144207433899604,0.9047709320695103,0.924278613388419,0.9144207433899604,0.2857142857142857,0.6666666666666666,0.4
146,林俊杰 - 冻结,seqRecur,0.8667874586418782,0.9004828545707507,0.8833139324850482,0.8667874586418782,0.9004828545707507,0.8833139324850482,0.2,0.5,0.28571428571428575
